filename,start_time,end_time,primary_label,confidence
H20_20230511_003000.ogg,10.0,15,65373,0.94844246
H20_20230511_003000.ogg,15.0,20,65373,0.84058905
H20_20230511_003000.ogg,20.0,25,65373,0.9403385
H20_20230511_003000.ogg,25.0,30,65373,0.9614112
H20_20230511_003000.ogg,30.0,35,65373,0.9363632
H20_20230511_003000.ogg,35.0,40,65373,0.93525904
H20_20230511_003000.ogg,40.0,45,65373,0.93518436
H20_20230511_003000.ogg,45.0,50,65373,0.9087695
H20_20230511_003000.ogg,50.0,55,65373,0.95320636
H20_20230511_003000.ogg,55.0,60,65373,0.9414829
H20_20230511_112000.ogg,40.0,45,blbgra1,0.76907814
H79_20230507_082500.ogg,0.0,5,rugdov,0.7623123
H79_20230507_082500.ogg,5.0,10,rugdov,0.81697434
H79_20230507_082500.ogg,20.0,25,rugdov,0.80517054
H79_20230507_082500.ogg,35.0,40,rugdov,0.8489207
H79_20230507_082500.ogg,50.0,55,rugdov,0.8535659
H79_20230507_082500.ogg,55.0,60,rugdov,0.8052638
H04_20230504_120500.ogg,0.0,5,whtdov,0.82814753
H79_20230430_165500.ogg,25.0,30,pavpig2,0.83074504
H79_20230430_165500.ogg,30.0,35,pavpig2,0.7933195
H79_20230430_165500.ogg,45.0,50,pavpig2,0.87715733
H28_20230424_164000.ogg,15.0,20,littin1,0.7763906
H28_20230424_164000.ogg,25.0,30,littin1,0.791534
H28_20230424_164000.ogg,40.0,45,littin1,0.8193906
H28_20230424_164000.ogg,55.0,60,littin1,0.754225
H02_20230429_162000.ogg,5.0,10,pavpig2,0.90696144
H02_20230429_162000.ogg,25.0,30,pavpig2,0.8238616
H02_20230429_162000.ogg,45.0,50,pavpig2,0.8804897
H32_20230425_173500.ogg,30.0,35,crebob1,0.75357735
H92_20230520_055500.ogg,5.0,10,wbwwre1,0.77868843
H92_20230520_055500.ogg,10.0,15,wbwwre1,0.7945398
H92_20230520_055500.ogg,20.0,25,wbwwre1,0.7831868
H92_20230520_055500.ogg,40.0,45,wbwwre1,0.81366044
H04_20230426_114500.ogg,0.0,5,pavpig2,0.9379827
H04_20230426_114500.ogg,15.0,20,pavpig2,0.8739613
H04_20230426_114500.ogg,20.0,25,pavpig2,0.93039685
H04_20230426_114500.ogg,35.0,40,pavpig2,0.9159314
H04_20230426_114500.ogg,40.0,45,pavpig2,0.9464954
H07_20230424_064500.ogg,10.0,15,littin1,0.89623433
H07_20230424_064500.ogg,25.0,30,littin1,0.7952333
H07_20230424_064500.ogg,40.0,45,littin1,0.7724575
H07_20230424_064500.ogg,45.0,50,littin1,0.87718964
H07_20230507_112500.ogg,25.0,30,shtfly1,0.828352
H07_20230507_112500.ogg,40.0,45,shtfly1,0.9373671
H65_20230502_094000.ogg,0.0,5,roahaw,0.77259403
H16_20230517_112500.ogg,10.0,15,strcuc1,0.80701286
H16_20230517_112500.ogg,20.0,25,strcuc1,0.781883
H16_20230517_112500.ogg,35.0,40,strcuc1,0.7983502
H16_20230517_112500.ogg,40.0,45,strcuc1,0.78296834
H16_20230517_112500.ogg,45.0,50,strcuc1,0.79281175
H16_20230517_112500.ogg,50.0,55,strcuc1,0.7834449
H16_20230517_112500.ogg,55.0,60,strcuc1,0.7658376
H11_20230419_095500.ogg,0.0,5,blbgra1,0.8339446
H11_20230419_095500.ogg,5.0,10,blbgra1,0.7724475
H11_20230419_095500.ogg,40.0,45,blbgra1,0.79298276
H14_20230511_080500.ogg,0.0,5,smbani,0.8085233
H14_20230511_080500.ogg,5.0,10,smbani,0.85789984
H14_20230511_080500.ogg,10.0,15,yebela1,0.83345145
H14_20230511_080500.ogg,15.0,20,smbani,0.77656585
H14_20230511_080500.ogg,20.0,25,smbani,0.8162283
H14_20230511_080500.ogg,25.0,30,smbani,0.7580135
H14_20230511_080500.ogg,35.0,40,smbani,0.78598857
H14_20230511_080500.ogg,40.0,45,smbani,0.776843
H14_20230511_080500.ogg,45.0,50,smbani,0.83490115
H14_20230511_080500.ogg,50.0,55,smbani,0.769479
H14_20230511_080500.ogg,55.0,60,smbani,0.8892292
H02_20230505_063000.ogg,20.0,25,pavpig2,0.8012067
H02_20230505_063000.ogg,40.0,45,pavpig2,0.8391124
H02_20230505_063000.ogg,45.0,50,pavpig2,0.84272397
H20_20230424_232500.ogg,0.0,5,65373,0.834126
H20_20230424_232500.ogg,5.0,10,65373,0.9038671
H20_20230424_232500.ogg,10.0,15,65373,0.9176706
H20_20230424_232500.ogg,15.0,20,65373,0.95739573
H20_20230424_232500.ogg,20.0,25,65373,0.9270605
H20_20230424_232500.ogg,25.0,30,65373,0.94348466
H20_20230424_232500.ogg,30.0,35,65373,0.9387946
H20_20230424_232500.ogg,45.0,50,65373,0.792636
H20_20230424_232500.ogg,50.0,55,65373,0.9022435
H20_20230424_232500.ogg,55.0,60,65373,0.88415784
H26_20230504_120500.ogg,35.0,40,pirfly1,0.75479555
H26_20230504_120500.ogg,40.0,45,pirfly1,0.78475344
H32_20230423_093500.ogg,5.0,10,crebob1,0.8678915
H24_20230510_135000.ogg,5.0,10,whtdov,0.8075978
H24_20230510_135000.ogg,30.0,35,whtdov,0.7907654
H24_20230510_135000.ogg,55.0,60,whtdov,0.77865046
H03_20230513_152500.ogg,15.0,20,pavpig2,0.88082254
H03_20230513_152500.ogg,35.0,40,pavpig2,0.85057974
H03_20230513_152500.ogg,40.0,45,pavpig2,0.7926587
H03_20230513_152500.ogg,55.0,60,pavpig2,0.8553904
O203_20230503_102000.ogg,0.0,5,whtdov,0.8354929
O203_20230503_102000.ogg,5.0,10,whtdov,0.8931877
O203_20230503_102000.ogg,15.0,20,whtdov,0.87981975
O203_20230503_102000.ogg,25.0,30,whtdov,0.79112226
O203_20230503_102000.ogg,40.0,45,whtdov,0.8210621
O203_20230503_102000.ogg,50.0,55,whtdov,0.77174205
H65_20230520_072500.ogg,20.0,25,rugdov,0.7576002
H65_20230520_072500.ogg,25.0,30,rugdov,0.8014167
H65_20230520_072500.ogg,35.0,40,rugdov,0.86142063
H65_20230520_072500.ogg,40.0,45,rugdov,0.8313142
H65_20230520_072500.ogg,45.0,50,rugdov,0.8480894
H05_20230521_060500.ogg,55.0,60,chbant1,0.8051861
H08_20230508_084000.ogg,35.0,40,bucmot3,0.7558533
H21_20230502_144500.ogg,35.0,40,pavpig2,0.90278566
H21_20230502_144500.ogg,40.0,45,pavpig2,0.92899495
O201_20230429_114000.ogg,30.0,35,blbwre1,0.8246552
H16_20230420_140500.ogg,10.0,15,cotfly1,0.77361614
H07_20230428_065500.ogg,35.0,40,yebfly1,0.7731051
H26_20230510_202500.ogg,0.0,5,22976,0.86834466
H26_20230510_202500.ogg,5.0,10,22976,0.82102716
H26_20230510_202500.ogg,10.0,15,22976,0.8593443
H26_20230510_202500.ogg,15.0,20,22976,0.87591726
H26_20230510_202500.ogg,20.0,25,22976,0.85759497
H26_20230510_202500.ogg,25.0,30,22976,0.8576004
H26_20230510_202500.ogg,30.0,35,22976,0.86227787
H26_20230510_202500.ogg,35.0,40,22976,0.77632964
H26_20230510_202500.ogg,40.0,45,22976,0.8685883
H26_20230510_202500.ogg,45.0,50,22976,0.80634296
H26_20230510_202500.ogg,50.0,55,22976,0.8105973
H26_20230510_202500.ogg,55.0,60,22976,0.8159254
H94_20230524_044500.ogg,35.0,40,gycwor1,0.78543353
H28_20230424_124000.ogg,40.0,45,rumfly1,0.7862404
H28_20230424_124000.ogg,50.0,55,yeofly1,0.79063404
H74_20230419_100000.ogg,10.0,15,littin1,0.7602049
H14_20230429_050500.ogg,25.0,30,trokin,0.82597697
H14_20230429_050500.ogg,35.0,40,trokin,0.80580777
H14_20230429_050500.ogg,50.0,55,trokin,0.7724317
H91_20230425_133000.ogg,15.0,20,bucmot3,0.80313474
H91_20230425_133000.ogg,25.0,30,bucmot3,0.8009839
H91_20230425_133000.ogg,30.0,35,bucmot3,0.81160146
H91_20230425_133000.ogg,50.0,55,bucmot3,0.77275115
H91_20230425_133000.ogg,55.0,60,bucmot3,0.81193197
H32_20230509_130000.ogg,20.0,25,rugdov,0.7887276
H02_20230502_234000.ogg,25.0,30,65448,0.766125
H77_20230507_165500.ogg,0.0,5,bkmtou1,0.7899849
H77_20230507_165500.ogg,5.0,10,bkmtou1,0.8473145
H77_20230507_165500.ogg,20.0,25,bkmtou1,0.83391064
H77_20230507_165500.ogg,25.0,30,bkmtou1,0.7772516
H77_20230507_165500.ogg,30.0,35,bkmtou1,0.77701986
H77_20230507_165500.ogg,35.0,40,bkmtou1,0.8337754
H77_20230507_165500.ogg,40.0,45,bkmtou1,0.8064707
H94_20230501_083000.ogg,5.0,10,pavpig2,0.8430277
H94_20230501_083000.ogg,40.0,45,blcjay1,0.7981826
H16_20230508_083000.ogg,15.0,20,strcuc1,0.8371824
H16_20230508_083000.ogg,20.0,25,strcuc1,0.899459
H16_20230508_083000.ogg,25.0,30,strcuc1,0.8899102
H16_20230508_083000.ogg,30.0,35,strcuc1,0.7790697
H16_20230508_083000.ogg,35.0,40,strcuc1,0.8418415
H16_20230508_083000.ogg,50.0,55,strcuc1,0.789679
H16_20230508_083000.ogg,55.0,60,strcuc1,0.7624535
H78_20230504_220000.ogg,15.0,20,65448,0.7931348
H78_20230504_220000.ogg,20.0,25,65448,0.7871477
H92_20230428_065000.ogg,50.0,55,wbwwre1,0.80801725
H63_20230505_133500.ogg,30.0,35,yeofly1,0.7873992
H8920_20230508_180500.ogg,15.0,20,gretin1,0.83636254
H85_20230428_054500.ogg,5.0,10,gretin1,0.83976805
H67_20230422_014000.ogg,5.0,10,gretin1,0.8346406
H04_20230503_064500.ogg,20.0,25,pavpig2,0.86249894
H04_20230503_064500.ogg,40.0,45,pavpig2,0.84481764
H17_20230426_090500.ogg,15.0,20,21211,0.7924065
H31_20230516_165000.ogg,0.0,5,pavpig2,0.81210566
H31_20230516_165000.ogg,5.0,10,pavpig2,0.8368019
H31_20230516_165000.ogg,10.0,15,pavpig2,0.8777462
H31_20230516_165000.ogg,15.0,20,pavpig2,0.8838604
H31_20230516_165000.ogg,25.0,30,pavpig2,0.85139436
H31_20230516_165000.ogg,30.0,35,pavpig2,0.90144426
H31_20230516_165000.ogg,40.0,45,pavpig2,0.9027592
H65_20230427_165500.ogg,40.0,45,pavpig2,0.8198347
H65_20230427_165500.ogg,45.0,50,pavpig2,0.87965107
H17_20230512_074000.ogg,0.0,5,21211,0.7582346
H17_20230512_074000.ogg,5.0,10,21211,0.8122479
H17_20230512_074000.ogg,10.0,15,21211,0.8164698
H17_20230512_074000.ogg,15.0,20,21211,0.7768159
H17_20230512_074000.ogg,25.0,30,21211,0.8021042
H17_20230512_074000.ogg,35.0,40,21211,0.76726264
H17_20230512_074000.ogg,50.0,55,21211,0.766356
H78_20230429_192500.ogg,5.0,10,22976,0.7529089
H30_20230513_163500.ogg,40.0,45,rugdov,0.7682045
H07_20230510_180500.ogg,5.0,10,littin1,0.7749888
H07_20230510_180500.ogg,30.0,35,bkmtou1,0.75566566
H07_20230510_180500.ogg,35.0,40,littin1,0.81879205
H07_20230510_180500.ogg,45.0,50,littin1,0.79714775
H77_20230509_072000.ogg,0.0,5,laufal1,0.777448
H05_20230514_070500.ogg,0.0,5,yectyr1,0.91158855
H69_20230424_164000.ogg,45.0,50,pavpig2,0.75133365
H16_20230520_104500.ogg,35.0,40,strcuc1,0.8285785
H16_20230520_104500.ogg,45.0,50,strcuc1,0.7635584
H16_20230520_104500.ogg,50.0,55,strcuc1,0.8568115
H71_20230518_065000.ogg,40.0,45,pirfly1,0.80866945
H71_20230518_065000.ogg,45.0,50,pirfly1,0.79420674
H04_20230426_155500.ogg,45.0,50,pavpig2,0.9399098
H04_20230426_155500.ogg,50.0,55,pavpig2,0.8275962
H08_20230506_083500.ogg,35.0,40,pavpig2,0.8309042
H18_20230513_073000.ogg,50.0,55,yectyr1,0.80693513
H18_20230513_073000.ogg,55.0,60,yectyr1,0.7516731
H69_20230421_074000.ogg,0.0,5,colcha1,0.90490866
H69_20230421_074000.ogg,10.0,15,colcha1,0.81893194
H69_20230421_074000.ogg,15.0,20,colcha1,0.8936987
H69_20230421_074000.ogg,20.0,25,colcha1,0.90644133
H69_20230421_074000.ogg,25.0,30,colcha1,0.858953
H69_20230421_074000.ogg,30.0,35,colcha1,0.8962971
H69_20230421_074000.ogg,35.0,40,colcha1,0.9249967
H69_20230421_074000.ogg,40.0,45,colcha1,0.8131666
H69_20230421_074000.ogg,50.0,55,colcha1,0.8936471
H27_20230512_074000.ogg,55.0,60,yebfly1,0.8213073
H71_20230512_145500.ogg,0.0,5,pavpig2,0.7790338
H71_20230512_145500.ogg,15.0,20,pavpig2,0.80043304
H71_20230512_145500.ogg,20.0,25,pavpig2,0.84845334
H71_20230512_145500.ogg,25.0,30,pavpig2,0.8910205
H71_20230512_145500.ogg,45.0,50,pavpig2,0.8038292
H71_20230512_145500.ogg,50.0,55,pavpig2,0.84371614
H71_20230512_145500.ogg,55.0,60,pavpig2,0.84297645
H89_20230511_163000.ogg,30.0,35,pavpig2,0.8013895
H89_20230511_163000.ogg,55.0,60,pavpig2,0.79834664
H30_20230519_083000.ogg,10.0,15,blbgra1,0.7750065
H22_20230429_191000.ogg,10.0,15,22976,0.8561079
H22_20230429_191000.ogg,45.0,50,22976,0.8146168
H22_20230429_191000.ogg,50.0,55,22976,0.86938345
H22_20230429_191000.ogg,55.0,60,22976,0.7660991
H65_20230504_172000.ogg,30.0,35,rugdov,0.81539536
H65_20230504_172000.ogg,35.0,40,rugdov,0.775925
H28_20230509_151000.ogg,20.0,25,roahaw,0.8053172
H83_20230515_100000.ogg,35.0,40,rugdov,0.8400232
H83_20230515_100000.ogg,40.0,45,rugdov,0.84276646
H32_20230426_080000.ogg,0.0,5,crebob1,0.8572346
H32_20230426_080000.ogg,55.0,60,crebob1,0.7692815
H16_20230422_155000.ogg,0.0,5,strcuc1,0.7918273
H16_20230422_155000.ogg,20.0,25,strcuc1,0.7635426
H16_20230422_155000.ogg,55.0,60,strcuc1,0.89004344
H26_20230425_213500.ogg,0.0,5,22976,0.80463755
H26_20230425_213500.ogg,10.0,15,22976,0.75645405
H26_20230425_213500.ogg,15.0,20,22976,0.7995637
H26_20230425_213500.ogg,25.0,30,22976,0.77876014
H26_20230425_213500.ogg,40.0,45,22976,0.7550274
H26_20230425_213500.ogg,45.0,50,22976,0.76211345
H26_20230425_213500.ogg,50.0,55,22976,0.7805789
H26_20230425_213500.ogg,55.0,60,22976,0.7908794
H73_20230423_181500.ogg,40.0,45,bkmtou1,0.75256425
O203_20230504_072000.ogg,30.0,35,tropar,0.8295965
H8920_20230514_140000.ogg,5.0,10,whbman1,0.8672062
H8920_20230514_140000.ogg,20.0,25,whbman1,0.8883835
H8920_20230514_140000.ogg,35.0,40,whbman1,0.90706635
H19_20230505_073000.ogg,55.0,60,blbwre1,0.8303067
H21_20230506_165500.ogg,5.0,10,pavpig2,0.89940226
H21_20230506_165500.ogg,10.0,15,pavpig2,0.78137887
H21_20230506_165500.ogg,25.0,30,pavpig2,0.9425521
H21_20230506_165500.ogg,30.0,35,pavpig2,0.91790074
H21_20230506_165500.ogg,45.0,50,pavpig2,0.759422
H21_20230506_165500.ogg,55.0,60,pavpig2,0.9554218
H21_20230521_135000.ogg,10.0,15,pavpig2,0.7877919
H21_20230521_135000.ogg,25.0,30,pavpig2,0.83387965
H21_20230521_135000.ogg,30.0,35,pavpig2,0.8494417
H02_20230425_133000.ogg,20.0,25,blbgra1,0.81266516
H11_20230508_094000.ogg,5.0,10,trokin,0.885742
H11_20230508_094000.ogg,10.0,15,trokin,0.8223337
H16_20230507_165000.ogg,25.0,30,grekis,0.78155655
H63_20230423_150000.ogg,10.0,15,pavpig2,0.8523509
H63_20230423_150000.ogg,15.0,20,pavpig2,0.7517661
H88_20230428_123500.ogg,5.0,10,yectyr1,0.8697543
H31_20230504_081500.ogg,35.0,40,trokin,0.7667817
H92_20230507_121500.ogg,10.0,15,yebfly1,0.7517208
H02_20230420_154500.ogg,0.0,5,tbsfin1,0.81927663
H8920_20230429_083500.ogg,35.0,40,gohman1,0.79121894
H8920_20230429_083500.ogg,40.0,45,gohman1,0.7992853
H8920_20230429_083500.ogg,45.0,50,gohman1,0.84970033
H09_20230520_150500.ogg,35.0,40,pavpig2,0.8246814
H09_20230520_150500.ogg,40.0,45,pavpig2,0.7697355
H11_20230427_115000.ogg,15.0,20,bugtan,0.75910735
H8749_20230501_082500.ogg,10.0,15,littin1,0.79347444
H8749_20230501_082500.ogg,30.0,35,littin1,0.8737397
H8749_20230501_082500.ogg,40.0,45,littin1,0.83718264
H8749_20230501_082500.ogg,55.0,60,littin1,0.76869047
H22_20230506_101500.ogg,0.0,5,pavpig2,0.88934183
H22_20230506_101500.ogg,30.0,35,pavpig2,0.87252104
H22_20230506_101500.ogg,35.0,40,pavpig2,0.83007145
H83_20230513_090500.ogg,35.0,40,yectyr1,0.79269826
H22_20230501_171500.ogg,55.0,60,ywcpar,0.7508174
H12_20230513_152500.ogg,5.0,10,cocwoo1,0.89009875
H12_20230513_152500.ogg,20.0,25,cocwoo1,0.7799691
H12_20230513_152500.ogg,25.0,30,cocwoo1,0.890612
H12_20230513_152500.ogg,35.0,40,cocwoo1,0.90077955
H12_20230513_152500.ogg,50.0,55,cocwoo1,0.88223
H20_20230426_125500.ogg,35.0,40,bobfly1,0.76162267
H89_20230518_060000.ogg,15.0,20,chbant1,0.80936813
H08_20230423_055500.ogg,5.0,10,gretin1,0.8310199
H08_20230423_055500.ogg,25.0,30,gretin1,0.8330146
H79_20230518_161000.ogg,45.0,50,rugdov,0.7635744
O201_20230429_122500.ogg,10.0,15,blbwre1,0.9019548
O201_20230429_122500.ogg,35.0,40,blbwre1,0.8591321
O201_20230429_122500.ogg,50.0,55,blbwre1,0.9482155
H32_20230509_160500.ogg,0.0,5,trokin,0.7673433
H28_20230501_172500.ogg,10.0,15,littin1,0.8010155
O201_20230502_084500.ogg,5.0,10,banana,0.78277683
O201_20230502_084500.ogg,15.0,20,banana,0.82160246
H94_20230508_155000.ogg,55.0,60,pavpig2,0.80277747
H32_20230424_071500.ogg,5.0,10,pavpig2,0.7608018
H32_20230424_071500.ogg,10.0,15,pavpig2,0.7704193
H32_20230424_071500.ogg,25.0,30,pavpig2,0.9176472
H32_20230424_071500.ogg,40.0,45,pavpig2,0.79538345
H92_20230501_062000.ogg,30.0,35,gretin1,0.8445532
H03_20230503_204500.ogg,20.0,25,compot1,0.7828765
H03_20230516_111500.ogg,5.0,10,bobfly1,0.7727454
H03_20230516_111500.ogg,15.0,20,bobfly1,0.7963216
H03_20230516_111500.ogg,20.0,25,bobfly1,0.8984248
H03_20230516_111500.ogg,25.0,30,bobfly1,0.9117591
H03_20230516_111500.ogg,30.0,35,bobfly1,0.8686491
H03_20230516_111500.ogg,35.0,40,bobfly1,0.8069274
H03_20230516_111500.ogg,40.0,45,bobfly1,0.8575795
H03_20230516_111500.ogg,55.0,60,bobfly1,0.8214561
H16_20230429_124500.ogg,0.0,5,strcuc1,0.8060829
H16_20230429_124500.ogg,5.0,10,strcuc1,0.9353062
H16_20230429_124500.ogg,10.0,15,strcuc1,0.8420906
H16_20230429_124500.ogg,15.0,20,strcuc1,0.7817113
H16_20230429_124500.ogg,20.0,25,strcuc1,0.7723004
H16_20230429_124500.ogg,30.0,35,strcuc1,0.78938943
H16_20230429_124500.ogg,35.0,40,strcuc1,0.83526134
H16_20230429_124500.ogg,40.0,45,strcuc1,0.7638474
H16_20230429_124500.ogg,50.0,55,strcuc1,0.7926321
H16_20230429_124500.ogg,55.0,60,strcuc1,0.76607424
H32_20230504_091000.ogg,10.0,15,crebob1,0.8312146
H32_20230504_091000.ogg,25.0,30,crebob1,0.78854597
H32_20230504_091000.ogg,50.0,55,crebob1,0.7783903
H22_20230427_183500.ogg,5.0,10,22976,0.77157235
H22_20230427_183500.ogg,10.0,15,22976,0.7986809
H22_20230427_183500.ogg,20.0,25,22976,0.78453124
H22_20230427_183500.ogg,35.0,40,22976,0.7766047
H22_20230427_183500.ogg,40.0,45,22976,0.77932316
H22_20230427_183500.ogg,45.0,50,22976,0.7546531
H22_20230427_183500.ogg,55.0,60,22976,0.811683
H21_20230504_070500.ogg,5.0,10,bucmot3,0.913216
H21_20230504_070500.ogg,15.0,20,bucmot3,0.8561845
H21_20230504_070500.ogg,25.0,30,bucmot3,0.7997898
H21_20230504_070500.ogg,30.0,35,bucmot3,0.8532406
H21_20230504_070500.ogg,50.0,55,bucmot3,0.93731534
H21_20230504_070500.ogg,55.0,60,bucmot3,0.8075654
H21_20230427_050500.ogg,50.0,55,littin1,0.7538276
H16_20230420_124500.ogg,0.0,5,strcuc1,0.75355375
H16_20230420_124500.ogg,30.0,35,strcuc1,0.78743964
H16_20230420_124500.ogg,35.0,40,strcuc1,0.83239496
H16_20230420_124500.ogg,45.0,50,blbgra1,0.7709609
H16_20230420_124500.ogg,50.0,55,strcuc1,0.78136027
H83_20230506_101000.ogg,5.0,10,smbani,0.8624485
H83_20230506_101000.ogg,30.0,35,smbani,0.8174723
H83_20230506_101000.ogg,35.0,40,smbani,0.85187185
H83_20230506_101000.ogg,40.0,45,smbani,0.7702139
H83_20230506_101000.ogg,45.0,50,smbani,0.8500255
H83_20230506_101000.ogg,50.0,55,smbani,0.80297124
H83_20230506_101000.ogg,55.0,60,smbani,0.7659694
H37_20230425_083000.ogg,35.0,40,gretin1,0.861736
H37_20230425_083000.ogg,40.0,45,gretin1,0.8447226
H28_20230513_162000.ogg,25.0,30,pavpig2,0.90892106
H88_20230505_055000.ogg,5.0,10,gretin1,0.8175659
H16_20230511_011500.ogg,0.0,5,65448,0.7883059
H16_20230511_011500.ogg,5.0,10,65448,0.810888
H21_20230504_141000.ogg,15.0,20,pavpig2,0.8298724
H21_20230504_141000.ogg,30.0,35,pavpig2,0.8973276
H21_20230504_141000.ogg,35.0,40,pavpig2,0.83672744
H21_20230504_141000.ogg,45.0,50,pavpig2,0.83159506
H21_20230504_141000.ogg,50.0,55,pavpig2,0.8742468
H83_20230508_112500.ogg,5.0,10,rugdov,0.78343713
H83_20230508_112500.ogg,10.0,15,whtdov,0.7906615
H83_20230508_112500.ogg,20.0,25,rugdov,0.83308136
H83_20230508_112500.ogg,35.0,40,rugdov,0.804597
H83_20230508_112500.ogg,50.0,55,rugdov,0.8146361
H05_20230423_125500.ogg,0.0,5,secfly1,0.78042865
H05_20230423_125500.ogg,20.0,25,secfly1,0.82437897
H98_20230520_081500.ogg,55.0,60,pavpig2,0.75374186
H74_20230505_075000.ogg,5.0,10,yebfly1,0.7554678
H98_20230518_082500.ogg,0.0,5,pavpig2,0.75081706
H63_20230519_124000.ogg,20.0,25,pirfly1,0.7958044
H07_20230510_092500.ogg,0.0,5,pavpig2,0.7603048
H07_20230510_092500.ogg,5.0,10,pavpig2,0.8544261
H07_20230510_092500.ogg,10.0,15,pavpig2,0.8986306
H07_20230510_092500.ogg,35.0,40,pavpig2,0.8956584
H07_20230510_092500.ogg,50.0,55,pavpig2,0.84087276
H93_20230504_115500.ogg,35.0,40,yebfly1,0.82733
H22_20230503_163000.ogg,0.0,5,whtdov,0.7846812
H69_20230504_143500.ogg,10.0,15,pavpig2,0.9440333
H69_20230504_143500.ogg,35.0,40,pavpig2,0.92381936
H32_20230504_094500.ogg,30.0,35,crebob1,0.7716342
H16_20230424_111000.ogg,0.0,5,cotfly1,0.7641839
H32_20230506_134000.ogg,55.0,60,crebob1,0.7759693
H04_20230419_101000.ogg,25.0,30,pavpig2,0.9201646
H07_20230503_163000.ogg,0.0,5,whtdov,0.75598747
H07_20230503_163000.ogg,10.0,15,pavpig2,0.7873943
H07_20230503_163000.ogg,15.0,20,pavpig2,0.84937394
H07_20230503_163000.ogg,35.0,40,pavpig2,0.88133126
H07_20230503_163000.ogg,55.0,60,whtdov,0.81732213
H22_20230505_143500.ogg,25.0,30,pavpig2,0.7745544
H22_20230505_143500.ogg,30.0,35,pavpig2,0.8717782
H21_20230508_030000.ogg,40.0,45,littin1,0.8387184
H14_20230507_045500.ogg,10.0,15,trokin,0.77684534
H27_20230502_074000.ogg,5.0,10,yebfly1,0.8073174
H27_20230502_074000.ogg,35.0,40,yebfly1,0.76609397
H20_20230424_233000.ogg,50.0,55,65373,0.8549799
H20_20230424_233000.ogg,55.0,60,65373,0.90040195
H08_20230505_140000.ogg,15.0,20,bucmot3,0.8739055
H08_20230505_140000.ogg,55.0,60,bucmot3,0.8030337
H09_20230420_153000.ogg,30.0,35,pavpig2,0.90928066
H09_20230420_153000.ogg,55.0,60,pavpig2,0.9099558
H69_20230420_160500.ogg,30.0,35,blcjay1,0.76437604
H31_20230507_110000.ogg,5.0,10,trokin,0.8073859
H28_20230508_085000.ogg,20.0,25,rugdov,0.8149003
H28_20230508_085000.ogg,55.0,60,rugdov,0.77232057
H32_20230426_215000.ogg,5.0,10,22976,0.75251067
H32_20230426_215000.ogg,10.0,15,22976,0.7825792
H32_20230426_215000.ogg,20.0,25,22976,0.75853795
H32_20230426_215000.ogg,25.0,30,22976,0.8308469
H32_20230426_215000.ogg,40.0,45,22976,0.79350406
H32_20230426_215000.ogg,50.0,55,22976,0.8287959
H26_20230428_151500.ogg,10.0,15,22976,0.851401
H26_20230428_151500.ogg,25.0,30,22976,0.78109944
H26_20230428_151500.ogg,30.0,35,22976,0.83193797
H26_20230428_151500.ogg,35.0,40,22976,0.78131634
H14_20230423_130000.ogg,40.0,45,strcuc1,0.8446185
H65_20230515_110500.ogg,10.0,15,yectyr1,0.8003702
H85_20230429_182500.ogg,25.0,30,compot1,0.7634903
H21_20230424_100000.ogg,0.0,5,blbwre1,0.95741874
H21_20230424_100000.ogg,15.0,20,blbwre1,0.9473321
H26_20230424_090000.ogg,45.0,50,strcuc1,0.76819485
H16_20230501_163500.ogg,15.0,20,rugdov,0.8053257
H30_20230520_153500.ogg,10.0,15,blbgra1,0.7683811
H30_20230520_153500.ogg,25.0,30,blbgra1,0.8620741
H10_20230523_075500.ogg,30.0,35,yebela1,0.83911437
H10_20230523_075500.ogg,35.0,40,yebela1,0.8451375
H10_20230423_235500.ogg,40.0,45,65448,0.794666
H71_20230518_162500.ogg,10.0,15,pirfly1,0.8070712
H71_20230518_162500.ogg,15.0,20,pirfly1,0.77054805
H71_20230518_162500.ogg,35.0,40,pirfly1,0.9185917
H71_20230518_162500.ogg,50.0,55,pirfly1,0.851439
H21_20230504_050000.ogg,30.0,35,littin1,0.7579671
H21_20230504_050000.ogg,50.0,55,littin1,0.8733614
H11_20230519_170000.ogg,55.0,60,strcuc1,0.7801367
H08_20230509_084500.ogg,30.0,35,pavpig2,0.9161587
H08_20230509_084500.ogg,45.0,50,pavpig2,0.83085334
H08_20230509_084500.ogg,50.0,55,pavpig2,0.87876636
H20_20230514_002500.ogg,0.0,5,65373,0.75651836
H77_20230516_045500.ogg,40.0,45,compot1,0.7762538
H32_20230509_123500.ogg,50.0,55,rugdov,0.8289323
H32_20230509_123500.ogg,55.0,60,rugdov,0.8282983
H85_20230504_145000.ogg,0.0,5,pavpig2,0.9032644
H85_20230504_145000.ogg,5.0,10,pavpig2,0.9308208
H85_20230504_145000.ogg,15.0,20,pavpig2,0.8495919
H85_20230504_145000.ogg,35.0,40,pavpig2,0.82919025
H85_20230504_145000.ogg,50.0,55,pavpig2,0.84962714
H79_20230502_144000.ogg,0.0,5,rugdov,0.7582077
H79_20230502_144000.ogg,35.0,40,rugdov,0.85568225
H69_20230521_151500.ogg,0.0,5,whtdov,0.75441617
H69_20230521_151500.ogg,25.0,30,whtdov,0.7511661
H16_20230424_091000.ogg,25.0,30,cotfly1,0.7836278
H14_20230427_163500.ogg,40.0,45,blbgra1,0.80495584
