filename,center_time_s,primary_label,annotation_time,is_low_quality
42087/XC998019 - Crab-eating Fox - Cerdocyon thous.wav,6.0,42087,2025-05-16T01:04:26.839837,False
42087/XC998019 - Crab-eating Fox - Cerdocyon thous.wav,12.0,42087,2025-05-16T01:04:44.432285,False
42087/XC998019 - Crab-eating Fox - Cerdocyon thous.wav,33.0,42087,2025-05-16T01:05:29.079160,False
42087/XC998019 - Crab-eating Fox - Cerdocyon thous.wav,41.0,42087,2025-05-16T01:05:31.895464,False
42087/XC998019 - Crab-eating Fox - Cerdocyon thous.wav,67.0,42087,2025-05-16T01:06:30.600472,False
42087/XC998019 - Crab-eating Fox - Cerdocyon thous.wav,64.0,42087,2025-05-16T01:06:34.188051,False
42087/XC998017 - Crab-eating Fox - Cerdocyon thous.wav,3.0,42087,2025-05-16T01:07:29.390561,False
42087/XC998017 - Crab-eating Fox - Cerdocyon thous.wav,5.0,42087,2025-05-16T01:07:38.391081,False
42087/XC998017 - Crab-eating Fox - Cerdocyon thous.wav,4.0,42087,2025-05-16T01:07:58.550126,False
42087/XC997151 - Crab-eating Fox - Cerdocyon thous.wav,1.0,42087,2025-05-16T01:08:37.058296,False
42087/XC997151 - Crab-eating Fox - Cerdocyon thous.wav,4.0,42087,2025-05-16T01:08:40.123621,False
42087/XC997151 - Crab-eating Fox - Cerdocyon thous.wav,9.0,42087,2025-05-16T01:08:43.590866,False
21038/iNat297879.ogg,1.0,21038,2025-05-16T01:13:23.278712,False
21038/iNat297879.ogg,3.0,21038,2025-05-16T01:13:28.809248,False
21038/iNat297879.ogg,4.0,21038,2025-05-16T01:13:33.838269,False
21038/iNat297879.ogg,5.0,21038,2025-05-16T01:13:37.712605,False
21038/iNat297879.ogg,6.0,21038,2025-05-16T01:13:40.979088,False
21038/iNat297879.ogg,7.0,21038,2025-05-16T01:13:44.246677,False
21038/iNat297879.ogg,9.0,21038,2025-05-16T01:13:56.961872,False
21038/iNat65519.ogg,366.0,21038,2025-05-16T01:15:38.253553,False
21038/iNat65519.ogg,342.0,21038,2025-05-16T01:15:45.560811,False
21038/iNat65519.ogg,314.0,21038,2025-05-16T01:16:06.819800,False
21038/iNat65519.ogg,189.0,21038,2025-05-16T01:16:22.551622,False
21038/iNat65519.ogg,161.0,21038,2025-05-16T01:16:36.976216,False
21038/iNat65519.ogg,98.0,21038,2025-05-16T01:17:11.108625,False
21038/iNat65519.ogg,17.0,21038,2025-05-16T01:17:29.604764,False
64862/CSA18218.ogg,10.0,64862,2025-05-16T01:19:13.494149,False
64862/CSA18218.ogg,15.0,64862,2025-05-16T01:19:17.616014,False
64862/CSA18218.ogg,62.0,64862,2025-05-16T01:19:30.029731,False
64862/CSA18218.ogg,106.0,64862,2025-05-16T01:19:39.384808,False
64862/CSA18218.ogg,115.0,64862,2025-05-16T01:19:42.954354,False
64862/CSA18218.ogg,123.0,64862,2025-05-16T01:19:45.769863,False
64862/CSA18218.ogg,130.0,64862,2025-05-16T01:19:50.040898,False
64862/CSA18218.ogg,157.0,64862,2025-05-16T01:20:04.771370,False
64862/CSA18218.ogg,219.0,64862,2025-05-16T01:20:26.546226,False
64862/CSA18218.ogg,227.0,64862,2025-05-16T01:20:29.663434,False
64862/CSA18218.ogg,279.0,64862,2025-05-16T01:20:48.764993,False
64862/CSA18218.ogg,284.0,64862,2025-05-16T01:20:52.783480,False
64862/CSA18222.ogg,9.0,64862,2025-05-16T01:21:11.935338,False
64862/CSA18222.ogg,14.0,64862,2025-05-16T01:21:14.749367,False
64862/CSA18222.ogg,20.0,64862,2025-05-16T01:21:18.269095,False
64862/CSA18222.ogg,26.0,64862,2025-05-16T01:21:21.286447,False
64862/CSA18222.ogg,74.0,64862,2025-05-16T01:21:42.895409,False
64862/CSA18222.ogg,82.0,64862,2025-05-16T01:21:53.747429,False
64862/CSA18222.ogg,88.0,64862,2025-05-16T01:21:59.575171,False
64862/CSA18222.ogg,92.0,64862,2025-05-16T01:22:02.289473,False
528041/CSA36359.ogg,4.0,528041,2025-05-16T01:26:24.959352,False
528041/CSA36359.ogg,5.0,528041,2025-05-16T01:26:30.687555,False
528041/CSA36365.ogg,3.0,528041,2025-05-16T01:26:47.118119,False
528041/CSA36365.ogg,4.0,528041,2025-05-16T01:26:50.135882,False
528041/CSA36365.ogg,5.0,528041,2025-05-16T01:26:57.424426,False
528041/CSA36359.ogg,3.0,528041,2025-05-16T01:27:08.635374,False
turvul/XC381486.wav,5.0,turvul,2025-05-16T02:28:33.215522,False
turvul/XC381486.wav,17.0,turvul,2025-05-16T02:28:36.733419,False
turvul/XC381486.wav,26.0,turvul,2025-05-16T02:28:39.246438,False
turvul/XC381486.wav,44.0,turvul,2025-05-16T02:28:42.415985,False
turvul/XC381486.wav,52.0,turvul,2025-05-16T02:28:45.332652,False
turvul/XC381486.wav,72.0,turvul,2025-05-16T02:28:50.862910,False
turvul/XC381486.wav,83.0,turvul,2025-05-16T02:28:55.191393,False
turvul/XC381486.wav,105.0,turvul,2025-05-16T02:29:08.309845,False
turvul/XC381486.wav,125.0,turvul,2025-05-16T02:29:15.601473,False
turvul/XC381486.wav,138.0,turvul,2025-05-16T02:29:23.745490,False
turvul/XC39894.wav,,,,True
turvul/XC520287.ogg,4.0,turvul,2025-05-16T02:30:59.644965,False
turvul/XC520287.ogg,14.0,turvul,2025-05-16T02:31:09.749514,False
turvul/XC520287.ogg,92.0,turvul,2025-05-16T02:31:59.008705,False
turvul/XC520287.ogg,33.0,turvul,2025-05-16T02:32:15.752914,False
turvul/XC520287.ogg,41.0,turvul,2025-05-16T02:32:24.599013,False
turvul/XC520287.ogg,69.0,turvul,2025-05-16T02:32:42.494900,False
turvul/XC520288.wav,5.0,turvul,2025-05-16T02:33:10.961867,False
turvul/XC520288.wav,15.0,turvul,2025-05-16T02:33:31.564548,False
turvul/XC520288.wav,27.0,turvul,2025-05-16T02:33:43.628545,False
turvul/XC520288.wav,43.0,turvul,2025-05-16T02:34:11.236608,False
turvul/XC520288.wav,89.0,turvul,2025-05-16T02:34:45.823114,False
turvul/XC520288.wav,95.0,turvul,2025-05-16T02:34:52.860349,False
turvul/AQN44Jrf-TYl6429ARUynvFjvGfop_cmyBPc_wq3OuRGydZuKqpshIeQrqbpc34i98DRLjAGwErt-97WgDCxobpm.wav,4.0,turvul,2025-05-16T02:57:03.727606,False
turvul/AQN44Jrf-TYl6429ARUynvFjvGfop_cmyBPc_wq3OuRGydZuKqpshIeQrqbpc34i98DRLjAGwErt-97WgDCxobpm.wav,8.0,turvul,2025-05-16T02:57:08.501426,False
turvul/AQN44Jrf-TYl6429ARUynvFjvGfop_cmyBPc_wq3OuRGydZuKqpshIeQrqbpc34i98DRLjAGwErt-97WgDCxobpm.wav,13.0,turvul,2025-05-16T02:57:13.229867,False
turvul/AQN44Jrf-TYl6429ARUynvFjvGfop_cmyBPc_wq3OuRGydZuKqpshIeQrqbpc34i98DRLjAGwErt-97WgDCxobpm.wav,21.0,turvul,2025-05-16T02:57:19.363436,False
turvul/AQN44Jrf-TYl6429ARUynvFjvGfop_cmyBPc_wq3OuRGydZuKqpshIeQrqbpc34i98DRLjAGwErt-97WgDCxobpm.wav,28.0,turvul,2025-05-16T02:57:34.344927,False
turvul/AQN44Jrf-TYl6429ARUynvFjvGfop_cmyBPc_wq3OuRGydZuKqpshIeQrqbpc34i98DRLjAGwErt-97WgDCxobpm.wav,30.0,turvul,2025-05-16T02:57:38.064773,False
turvul/XC552488.wav,,,,True
turvul/XC748979.ogg,3.0,turvul,2025-05-16T02:59:10.359163,False
turvul/XC748979.ogg,7.0,turvul,2025-05-16T02:59:24.435441,False
turvul/XC764680.wav,,,,True
turvul/XC780516.ogg,6.0,turvul,2025-05-16T03:04:20.865178,False
turvul/XC780516.ogg,11.0,turvul,2025-05-16T03:04:34.439032,False
turvul/XC780516.ogg,15.0,turvul,2025-05-16T03:04:38.011823,False
turvul/XC780516.ogg,20.0,turvul,2025-05-16T03:04:49.477383,False
turvul/XC904279.ogg,2.0,turvul,2025-05-16T03:05:38.591088,False
turvul/XC904279.ogg,9.0,turvul,2025-05-16T03:05:42.864267,False
turvul/XC904279.ogg,17.0,turvul,2025-05-16T03:05:48.460097,False
turvul/XC904279.ogg,21.0,turvul,2025-05-16T03:06:03.743614,False
turvul/iNat21647.ogg,,,,True
turvul/iNat272287.ogg,,,,True
turvul/iNat292918.ogg,,,,True
turvul/turvul_ebird.wav,1.0,turvul,2025-05-16T03:08:33.567766,False
turvul/turvul_ebird.wav,2.0,turvul,2025-05-16T03:08:36.688524,False
turvul/turvul_ebird.wav,3.0,turvul,2025-05-16T03:08:41.313095,False
21038/7224Colostethus inguinalis.wav,2.0,21038,2025-05-16T15:43:53.193620,False
21038/7224Colostethus inguinalis.wav,4.0,21038,2025-05-16T15:43:56.206725,False
21038/7224Colostethus inguinalis.wav,6.0,21038,2025-05-16T15:44:00.723285,False
21038/7224Colostethus inguinalis.wav,7.0,21038,2025-05-16T15:44:04.089345,False
21038/7224Colostethus inguinalis.wav,8.0,21038,2025-05-16T15:44:07.505437,False
21038/7224Colostethus inguinalis.wav,10.0,21038,2025-05-16T15:44:11.624127,False
21038/7224Colostethus inguinalis.wav,11.0,21038,2025-05-16T15:44:22.466679,False
21116/iNat65520.ogg,2.0,21116,2025-05-16T15:47:22.286244,False
21116/iNat65520.ogg,3.0,21116,2025-05-16T15:47:32.675961,False
21116/iNat65520.ogg,4.0,21116,2025-05-16T15:47:46.680419,False
67082/iNat594579.ogg,2.0,67082,2025-05-16T15:51:50.421270,False
67082/iNat594579.ogg,9.0,67082,2025-05-16T15:52:11.853257,False
67082/iNat594579.ogg,12.0,67082,2025-05-16T15:52:37.801984,False
67082/iNat594579.ogg,16.0,67082,2025-05-16T15:52:45.183423,False
67082/iNat594579.ogg,19.0,67082,2025-05-16T15:52:48.946886,False
67082/iNat594579.ogg,22.0,67082,2025-05-16T15:52:53.617041,False
67082/iNat594579.ogg,25.0,67082,2025-05-16T15:52:57.632562,False
67082/iNat594579.ogg,28.0,67082,2025-05-16T15:53:04.511449,False
67082/iNat221222.ogg,11.0,67082,2025-05-16T15:53:36.231427,False
67082/iNat221222.ogg,2.0,67082,2025-05-16T15:53:46.070352,False
67082/iNat221222.ogg,3.0,67082,2025-05-16T15:53:49.686813,False
67082/iNat221222.ogg,4.0,67082,2025-05-16T15:53:53.201655,False
67082/iNat221222.ogg,10.0,67082,2025-05-16T15:54:02.387592,False
67082/iNat221222.ogg,9.0,67082,2025-05-16T15:54:06.052924,False
67082/iNat221222.ogg,7.0,67082,2025-05-16T15:54:10.571100,False
64862/XC972287 - Allobates niputidea.wav,3.0,64862,2025-05-16T15:57:30.434147,False
64862/XC972287 - Allobates niputidea.wav,6.0,64862,2025-05-16T15:57:53.126155,False
64862/XC972287 - Allobates niputidea.wav,9.0,64862,2025-05-16T15:57:56.340399,False
64862/XC972287 - Allobates niputidea.wav,12.0,64862,2025-05-16T15:57:59.857689,False
64862/XC972287 - Allobates niputidea.wav,16.0,64862,2025-05-16T15:58:05.230416,False
64862/XC972287 - Allobates niputidea.wav,20.0,64862,2025-05-16T15:58:11.102570,False
64862/XC972287 - Allobates niputidea.wav,24.0,64862,2025-05-16T15:58:20.038624,False
528041/CSA36359.ogg,3.0,528041,2025-05-16T15:59:49.531898,False
528041/CSA36359.ogg,4.0,528041,2025-05-16T15:59:53.748319,False
528041/CSA36359.ogg,5.0,528041,2025-05-16T15:59:59.171543,False
528041/CSA36365.ogg,3.0,528041,2025-05-16T16:00:15.033893,False
528041/CSA36365.ogg,4.0,528041,2025-05-16T16:00:18.800929,False
528041/CSA36365.ogg,5.0,528041,2025-05-16T16:00:25.377257,False
66016/XC893981.ogg,2.0,66016,2025-05-16T16:11:05.723743,False
66016/XC893981.ogg,11.0,66016,2025-05-16T16:11:10.143006,False
66016/XC893981.ogg,4.0,66016,2025-05-16T16:11:19.230088,False
66016/XC893981.ogg,5.0,66016,2025-05-16T16:11:22.442031,False
66016/XC893981.ogg,7.0,66016,2025-05-16T16:11:28.368556,False
66016/XC893981.ogg,8.0,66016,2025-05-16T16:11:32.089393,False
66016/XC893981.ogg,9.0,66016,2025-05-16T16:11:35.504771,False
66016/iNat14973.ogg,2.0,66016,2025-05-16T16:11:58.338625,False
66016/iNat14973.ogg,3.0,66016,2025-05-16T16:12:07.174328,False
66016/iNat14973.ogg,5.0,66016,2025-05-16T16:12:13.098309,False
66016/iNat14973.ogg,7.0,66016,2025-05-16T16:12:16.561062,False
66016/iNat14973.ogg,9.0,66016,2025-05-16T16:12:21.026470,False
66016/iNat14973.ogg,11.0,66016,2025-05-16T16:12:27.203541,False
ruther1/XC117968.ogg,2.0,ruther1,2025-05-21T06:21:14.039843,False
ruther1/XC117968.ogg,3.0,ruther1,2025-05-21T06:21:21.638794,False
ruther1/XC117968.ogg,4.0,ruther1,2025-05-21T06:21:26.519479,False
ruther1/XC117968.ogg,5.0,ruther1,2025-05-21T06:21:31.041475,False
ruther1/XC117968.ogg,6.0,ruther1,2025-05-21T06:21:36.726595,False
ruther1/XC117968.ogg,7.0,ruther1,2025-05-21T06:21:40.130486,False
ruther1/XC119211.ogg,2.0,ruther1,2025-05-21T06:22:38.230438,False
ruther1/XC119211.ogg,3.0,ruther1,2025-05-21T06:22:41.653027,False
ruther1/XC119211.ogg,4.0,ruther1,2025-05-21T06:22:46.433830,False
ruther1/XC119211.ogg,5.0,ruther1,2025-05-21T06:22:49.905587,False
ruther1/XC119211.ogg,6.0,ruther1,2025-05-21T06:22:54.480049,False
ruther1/XC119211.ogg,7.0,ruther1,2025-05-21T06:22:59.065192,False
ruther1/XC119211.ogg,8.0,ruther1,2025-05-21T06:23:02.688202,False
ruther1/XC119211.ogg,9.0,ruther1,2025-05-21T06:23:20.040171,False
ruther1/XC176913.ogg,2.0,ruther1,2025-05-21T06:23:49.767375,False
ruther1/XC176913.ogg,5.0,ruther1,2025-05-21T06:23:53.693135,False
ruther1/XC239083.ogg,2.0,ruther1,2025-05-21T06:24:18.744850,False
ruther1/XC239083.ogg,5.0,ruther1,2025-05-21T06:24:22.217486,False
ruther1/XC239084.ogg,8.0,ruther1,2025-05-21T06:24:51.396468,False
ruther1/XC239084.ogg,16.0,ruther1,2025-05-21T06:24:57.385821,False
ruther1/XC239084.ogg,21.0,ruther1,2025-05-21T06:25:11.677862,False
ruther1/XC239084.ogg,25.0,ruther1,2025-05-21T06:25:20.984255,False
ruther1/XC239084.ogg,29.0,ruther1,2025-05-21T06:25:32.751878,False
ruther1/XC239084.ogg,33.0,ruther1,2025-05-21T06:25:42.422371,False
ruther1/XC239084.ogg,39.0,ruther1,2025-05-21T06:25:59.256698,False
ruther1/XC239084.ogg,42.0,ruther1,2025-05-21T06:26:02.271313,False
ruther1/XC257300.ogg,3.0,ruther1,2025-05-21T06:26:39.132669,False
ruther1/XC257300.ogg,5.0,ruther1,2025-05-21T06:26:46.027027,False
ruther1/XC257300.ogg,7.0,ruther1,2025-05-21T06:26:50.653479,False
ruther1/XC257300.ogg,9.0,ruther1,2025-05-21T06:26:54.778220,False
ruther1/XC257300.ogg,11.0,ruther1,2025-05-21T06:26:59.456723,False
ruther1/XC257300.ogg,14.0,ruther1,2025-05-21T06:27:03.283360,False
ruther1/XC257300.ogg,16.0,ruther1,2025-05-21T06:27:07.965276,False
ruther1/XC2753.ogg,3.0,ruther1,2025-05-21T06:27:31.317861,False
ruther1/XC2753.ogg,4.0,ruther1,2025-05-21T06:27:35.192241,False
ruther1/XC2753.ogg,5.0,ruther1,2025-05-21T06:27:38.815965,False
ruther1/XC2753.ogg,6.0,ruther1,2025-05-21T06:27:44.304638,False
ruther1/XC2753.ogg,7.0,ruther1,2025-05-21T06:27:48.029803,False
ruther1/XC2753.ogg,8.0,ruther1,2025-05-21T06:27:53.768191,False
ruther1/XC300939.ogg,,,,True
ruther1/XC395182.ogg,23.0,ruther1,2025-05-21T06:29:22.904502,False
ruther1/XC395182.ogg,17.0,ruther1,2025-05-21T06:29:26.226222,False
ruther1/XC395182.ogg,5.0,ruther1,2025-05-21T06:29:33.620104,False
ruther1/XC395182.ogg,7.0,ruther1,2025-05-21T06:29:40.311092,False
ruther1/XC395182.ogg,11.0,ruther1,2025-05-21T06:29:47.055672,False
ruther1/XC415203.ogg,2.0,ruther1,2025-05-21T06:30:24.084500,False
ruther1/XC415203.ogg,4.0,ruther1,2025-05-21T06:30:27.109106,False
ruther1/XC415203.ogg,6.0,ruther1,2025-05-21T06:30:30.575485,False
ruther1/XC45669.ogg,2.0,ruther1,2025-05-21T06:30:46.824094,False
ruther1/XC45669.ogg,3.0,ruther1,2025-05-21T06:30:52.256274,False
ruther1/XC45669.ogg,4.0,ruther1,2025-05-21T06:30:56.933205,False
ruther1/XC45669.ogg,5.0,ruther1,2025-05-21T06:31:02.417893,False
ruther1/XC45669.ogg,6.0,ruther1,2025-05-21T06:31:08.102661,False
ruther1/XC45669.ogg,6.0,ruther1,2025-05-21T06:31:12.227162,False
ruther1/XC496105.ogg,,,,True
42087/iNat860016.ogg,1.0,42087,2025-05-23T05:16:15.590999,False
42087/iNat860016.ogg,8.0,42087,2025-05-23T05:16:18.908421,False
42087/iNat155127.ogg,7.0,42087,2025-05-23T05:16:42.767141,False
42087/iNat155127.ogg,9.0,42087,2025-05-23T05:16:45.800417,False
42087/XC997151 - Crab-eating Fox - Cerdocyon thous.wav,1.0,42087,2025-05-23T05:16:58.166149,False
42087/XC997151 - Crab-eating Fox - Cerdocyon thous.wav,4.0,42087,2025-05-23T05:17:00.830133,False
42087/XC997151 - Crab-eating Fox - Cerdocyon thous.wav,9.0,42087,2025-05-23T05:17:11.335194,False
42087/XC998017 - Crab-eating Fox - Cerdocyon thous.wav,2.0,42087,2025-05-23T05:17:37.379585,False
42087/XC998017 - Crab-eating Fox - Cerdocyon thous.wav,6.0,42087,2025-05-23T05:17:44.132740,False
42087/XC998019 - Crab-eating Fox - Cerdocyon thous.wav,7.0,42087,2025-05-23T05:18:01.243016,False
42087/XC998019 - Crab-eating Fox - Cerdocyon thous.wav,11.0,42087,2025-05-23T05:18:08.634565,False
42087/XC998019 - Crab-eating Fox - Cerdocyon thous.wav,20.0,42087,2025-05-23T05:18:22.751407,False
42087/XC998019 - Crab-eating Fox - Cerdocyon thous.wav,33.0,42087,2025-05-23T05:18:36.149438,False
42087/XC998019 - Crab-eating Fox - Cerdocyon thous.wav,42.0,42087,2025-05-23T05:18:47.851496,False
42087/XC998019 - Crab-eating Fox - Cerdocyon thous.wav,65.0,42087,2025-05-23T05:20:56.233528,False
